generator,backend,dataset,seed,method,split,sample_scope,evidence_role,n_documents,coverage,n_rejected,n_assigned_topics,mapped_accuracy,purity,inverse_purity,harmonic_purity,ari,nmi,assigned_mapped_accuracy,assigned_purity,assigned_inverse_purity,assigned_harmonic_purity,assigned_ari,assigned_nmi
Luna,luna,sib200,23,initial,test,eligible,release_revalidation_previously_seen,140,0.9642857142857144,5,15,0.3642857142857142,0.6071428571428571,0.3642857142857142,0.4553571428571428,0.200896538517155,0.4280412377328238,0.3777777777777777,0.6148148148148148,0.3777777777777777,0.4679933665008292,0.2130388302700736,0.4396852845114452
Luna,luna,sib200,23,direct_hybrid,test,eligible,release_revalidation_previously_seen,140,1.0,0,15,0.4928571428571429,0.6428571428571429,0.4928571428571429,0.5579514824797844,0.2622418396817612,0.4401788775259485,0.4928571428571429,0.6428571428571429,0.4928571428571429,0.5579514824797844,0.2622418396817612,0.4401788775259485
Luna,luna,sib200,23,direct_initial,test,eligible,release_revalidation_previously_seen,140,1.0,0,15,0.4928571428571429,0.6428571428571429,0.4928571428571429,0.5579514824797844,0.2622418396817612,0.4401788775259485,0.4928571428571429,0.6428571428571429,0.4928571428571429,0.5579514824797844,0.2622418396817612,0.4401788775259485
Luna,luna,sib200,23,bertopic,test,eligible,release_revalidation_previously_seen,140,0.1214285714285714,123,2,0.2,0.2,0.8785714285714286,0.3258278145695364,0.0042513550669157,0.0904734948161464,0.4705882352941176,0.4705882352941176,1.0,0.6399999999999999,0.1667241974456334,0.4590290477931512
Luna,luna,sib200,23,kmeans,test,eligible,release_revalidation_previously_seen,140,1.0,0,14,0.4785714285714286,0.6214285714285714,0.5,0.554140127388535,0.2721299285240228,0.4734404504070025,0.4785714285714286,0.6214285714285714,0.5,0.554140127388535,0.2721299285240228,0.4734404504070025
Luna,luna,sib200,37,hybrid,test,eligible,release_revalidation_previously_seen,140,0.9642857142857144,5,16,0.3928571428571428,0.5857142857142857,0.4,0.4753623188405798,0.2071556808443811,0.3971018380662208,0.4074074074074074,0.5925925925925926,0.4148148148148148,0.4880174291938998,0.2195592395366518,0.4071484027154953
Luna,luna,sib200,37,initial,test,eligible,release_revalidation_previously_seen,140,0.9642857142857144,5,16,0.3928571428571428,0.5857142857142857,0.4,0.4753623188405798,0.2071556808443811,0.3971018380662208,0.4074074074074074,0.5925925925925926,0.4148148148148148,0.4880174291938998,0.2195592395366518,0.4071484027154953
Luna,luna,sib200,37,direct_hybrid,test,eligible,release_revalidation_previously_seen,140,1.0,0,16,0.5,0.6857142857142857,0.5,0.5783132530120482,0.3082562053814479,0.5095705339606341,0.5,0.6857142857142857,0.5,0.5783132530120482,0.3082562053814479,0.5095705339606341
Luna,luna,sib200,37,direct_initial,test,eligible,release_revalidation_previously_seen,140,1.0,0,16,0.5,0.6857142857142857,0.5,0.5783132530120482,0.3082562053814479,0.5095705339606341,0.5,0.6857142857142857,0.5,0.5783132530120482,0.3082562053814479,0.5095705339606341
Luna,luna,sib200,37,bertopic,test,eligible,release_revalidation_previously_seen,140,0.0357142857142857,135,2,0.1785714285714285,0.1785714285714285,0.9642857142857144,0.3013392857142857,0.0015398350410759,0.0671224539525357,1.0,1.0,1.0,1.0,1.0,1.0
Luna,luna,sib200,37,kmeans,test,eligible,release_revalidation_previously_seen,140,1.0,0,15,0.4714285714285714,0.6857142857142857,0.4785714285714286,0.5637160385626643,0.2933855910448408,0.5149689531606728,0.4714285714285714,0.6857142857142857,0.4785714285714286,0.5637160385626643,0.2933855910448408,0.5149689531606728
Luna,luna,sib200,53,hybrid,test,eligible,release_revalidation_previously_seen,140,0.9642857142857144,5,17,0.3785714285714285,0.6071428571428571,0.3785714285714285,0.4663561076604555,0.1867010169898902,0.4163424067709359,0.3925925925925926,0.6148148148148148,0.3925925925925926,0.479193899782135,0.1975543343150703,0.4274892357734809
Luna,luna,sib200,53,initial,test,eligible,release_revalidation_previously_seen,140,0.9642857142857144,5,17,0.3785714285714285,0.6071428571428571,0.3785714285714285,0.4663561076604555,0.1867010169898902,0.4163424067709359,0.3925925925925926,0.6148148148148148,0.3925925925925926,0.479193899782135,0.1975543343150703,0.4274892357734809
Luna,luna,sib200,53,direct_hybrid,test,eligible,release_revalidation_previously_seen,140,1.0,0,16,0.4714285714285714,0.6785714285714286,0.4714285714285714,0.5563442768411713,0.2989449497367161,0.495819570454249,0.4714285714285714,0.6785714285714286,0.4714285714285714,0.5563442768411713,0.2989449497367161,0.495819570454249
Luna,luna,sib200,53,direct_initial,test,eligible,release_revalidation_previously_seen,140,1.0,0,16,0.4714285714285714,0.6785714285714286,0.4714285714285714,0.5563442768411713,0.2989449497367161,0.495819570454249,0.4714285714285714,0.6785714285714286,0.4714285714285714,0.5563442768411713,0.2989449497367161,0.495819570454249
Luna,luna,sib200,53,bertopic,test,eligible,release_revalidation_previously_seen,140,0.0428571428571428,134,3,0.1785714285714285,0.1785714285714285,0.9571428571428572,0.3009883198562444,0.0003593526124474,0.0652456169042813,0.8333333333333334,0.8333333333333334,1.0,0.9090909090909092,0.5945945945945946,0.8640546073105768
Luna,luna,sib200,53,kmeans,test,eligible,release_revalidation_previously_seen,140,1.0,0,18,0.4,0.6357142857142857,0.4357142857142857,0.517047619047619,0.2182975313939403,0.4773889637787858,0.4,0.6357142857142857,0.4357142857142857,0.517047619047619,0.2182975313939403,0.4773889637787858
Luna,luna,massive,71,hybrid,test,eligible,release_revalidation_previously_seen,360,0.95,18,24,0.625,0.6833333333333333,0.6888888888888889,0.6860998650472334,0.4595812805459677,0.6820307452707648,0.652046783625731,0.7046783625730995,0.7251461988304093,0.7147657828962317,0.4892464064894264,0.7084829577995152
Luna,luna,massive,71,initial,test,eligible,release_revalidation_previously_seen,360,0.95,18,24,0.625,0.6833333333333333,0.6888888888888889,0.6860998650472334,0.4595812805459677,0.6820307452707648,0.652046783625731,0.7046783625730995,0.7251461988304093,0.7147657828962317,0.4892464064894264,0.7084829577995152
Luna,luna,massive,71,direct_hybrid,test,eligible,release_revalidation_previously_seen,360,1.0,0,24,0.6083333333333333,0.675,0.675,0.675,0.3922086159670166,0.6748573352328973,0.6083333333333333,0.675,0.675,0.675,0.3922086159670166,0.6748573352328973
Luna,luna,massive,71,direct_initial,test,eligible,release_revalidation_previously_seen,360,1.0,0,24,0.6083333333333333,0.675,0.675,0.675,0.3922086159670166,0.6748573352328973,0.6083333333333333,0.675,0.675,0.675,0.3922086159670166,0.6748573352328973
Luna,luna,massive,71,bertopic,test,eligible,release_revalidation_previously_seen,360,0.7166666666666667,102,13,0.5444444444444444,0.5583333333333333,0.7222222222222222,0.6297903109182936,0.3003361515842616,0.6533559040960516,0.6976744186046512,0.7170542635658915,0.8992248062015504,0.7978733292435818,0.6243448549456424,0.8353627594187796
Luna,luna,massive,71,kmeans,test,eligible,release_revalidation_previously_seen,360,1.0,0,24,0.6166666666666667,0.7027777777777777,0.6333333333333333,0.6662508662508662,0.4325979094105601,0.6892173271579363,0.6166666666666667,0.7027777777777777,0.6333333333333333,0.6662508662508662,0.4325979094105601,0.6892173271579363
Luna,luna,bills,53,hybrid,test,eligible,release_revalidation_previously_seen,376,0.9388297872340424,23,21,0.4388297872340425,0.4654255319148936,0.4627659574468085,0.4640919344022435,0.2269640884320808,0.4683628612241282,0.4589235127478753,0.4844192634560906,0.490084985835694,0.4872356545226958,0.2461340372756385,0.4875853217794617
Luna,luna,bills,53,initial,test,eligible,release_revalidation_previously_seen,376,0.9388297872340424,23,20,0.4308510638297872,0.4574468085106383,0.4627659574468085,0.460091009715902,0.2239017942372653,0.4619423907861177,0.4504249291784702,0.4759206798866855,0.490084985835694,0.4828989889759331,0.2425439858999704,0.4807672059354567
Luna,luna,bills,53,direct_hybrid,test,eligible,release_revalidation_previously_seen,376,1.0,0,21,0.4654255319148936,0.4893617021276595,0.4867021276595745,0.4880282914951591,0.249601247576961,0.4888875088036303,0.4654255319148936,0.4893617021276595,0.4867021276595745,0.4880282914951591,0.249601247576961,0.4888875088036303
Luna,luna,bills,53,direct_initial,test,eligible,release_revalidation_previously_seen,376,1.0,0,20,0.4627659574468085,0.4867021276595745,0.4946808510638298,0.4906590555267255,0.2496966715195391,0.484846724171201,0.4627659574468085,0.4867021276595745,0.4946808510638298,0.4906590555267255,0.2496966715195391,0.484846724171201
Luna,luna,bills,53,bertopic,test,eligible,release_revalidation_previously_seen,376,0.875,47,3,0.1622340425531915,0.1622340425531915,0.8085106382978723,0.2702419119790148,0.0433965281053222,0.2439055277845649,0.1671732522796352,0.1671732522796352,0.9240121580547112,0.2831235024680173,0.0434567538404822,0.265738600252441
Luna,luna,bills,53,kmeans,test,eligible,release_revalidation_previously_seen,376,1.0,0,21,0.4042553191489361,0.4441489361702128,0.523936170212766,0.4807546177227028,0.2024908634903341,0.4830349770977594,0.4042553191489361,0.4441489361702128,0.523936170212766,0.4807546177227028,0.2024908634903341,0.4830349770977594
Luna,luna,ag_news,53,hybrid,test,eligible,release_revalidation_previously_seen,799,1.0,0,15,0.5519399249061326,0.83729662077597,0.5519399249061326,0.6653113689409059,0.4411323290531982,0.4851979123002172,0.5519399249061326,0.83729662077597,0.5519399249061326,0.6653113689409059,0.4411323290531982,0.4851979123002172
Luna,luna,ag_news,53,initial,test,eligible,release_revalidation_previously_seen,799,1.0,0,15,0.5519399249061326,0.83729662077597,0.5519399249061326,0.6653113689409059,0.4411323290531982,0.4851979123002172,0.5519399249061326,0.83729662077597,0.5519399249061326,0.6653113689409059,0.4411323290531982,0.4851979123002172
Luna,luna,ag_news,53,direct_hybrid,test,eligible,release_revalidation_previously_seen,799,1.0,0,15,0.4881101376720901,0.8110137672090113,0.4881101376720901,0.6094323106194883,0.3732133026118452,0.448194695696946,0.4881101376720901,0.8110137672090113,0.4881101376720901,0.6094323106194883,0.3732133026118452,0.448194695696946
Luna,luna,ag_news,53,direct_initial,test,eligible,release_revalidation_previously_seen,799,1.0,0,15,0.4881101376720901,0.8110137672090113,0.4881101376720901,0.6094323106194883,0.3732133026118452,0.448194695696946,0.4881101376720901,0.8110137672090113,0.4881101376720901,0.6094323106194883,0.3732133026118452,0.448194695696946
Luna,luna,ag_news,53,bertopic,test,eligible,release_revalidation_previously_seen,799,0.6971214017521903,242,19,0.3904881101376721,0.655819774718398,0.5068836045056321,0.5718127206909607,0.2038505674591465,0.4116134009971526,0.4703770197486535,0.7863554757630161,0.6068222621184919,0.6850210072368542,0.3663847252396657,0.5626316517416943
Luna,luna,ag_news,53,kmeans,test,eligible,release_revalidation_previously_seen,799,1.0,0,15,0.3316645807259074,0.8485607008760951,0.3316645807259074,0.4769217088699156,0.2607200840189365,0.4893079180752747,0.3316645807259074,0.8485607008760951,0.3316645807259074,0.4769217088699156,0.2607200840189365,0.4893079180752747
Luna,luna,ag_news,37,hybrid,test,eligible,release_revalidation_previously_seen,799,1.0,0,20,0.4593241551939925,0.8485607008760951,0.4593241551939925,0.5960225401368935,0.3442814063006981,0.4696764858738017,0.4593241551939925,0.8485607008760951,0.4593241551939925,0.5960225401368935,0.3442814063006981,0.4696764858738017
Luna,luna,ag_news,37,initial,test,eligible,release_revalidation_previously_seen,799,1.0,0,20,0.4593241551939925,0.8485607008760951,0.4593241551939925,0.5960225401368935,0.3442814063006981,0.4696764858738017,0.4593241551939925,0.8485607008760951,0.4593241551939925,0.5960225401368935,0.3442814063006981,0.4696764858738017
Luna,luna,ag_news,37,direct_hybrid,test,eligible,release_revalidation_previously_seen,799,1.0,0,20,0.4005006257822278,0.7934918648310388,0.4005006257822278,0.5323215864694599,0.2591432125418006,0.3898280733837543,0.4005006257822278,0.7934918648310388,0.4005006257822278,0.5323215864694599,0.2591432125418006,0.3898280733837543
Luna,luna,ag_news,37,direct_initial,test,eligible,release_revalidation_previously_seen,799,1.0,0,20,0.4005006257822278,0.7934918648310388,0.4005006257822278,0.5323215864694599,0.2591432125418006,0.3898280733837543,0.4005006257822278,0.7934918648310388,0.4005006257822278,0.5323215864694599,0.2591432125418006,0.3898280733837543
Luna,luna,ag_news,37,bertopic,test,eligible,release_revalidation_previously_seen,799,0.6445556946182729,284,19,0.4881101376720901,0.7334167709637046,0.5957446808510638,0.6574508154024923,0.3485713697160358,0.4731800997159129,0.6174757281553398,0.9359223300970874,0.6174757281553398,0.7440582524271845,0.6599726201275756,0.6116146210277159
Luna,luna,ag_news,37,kmeans,test,eligible,release_revalidation_previously_seen,799,1.0,0,20,0.2615769712140175,0.8585732165206508,0.2615769712140175,0.4009872676040582,0.2079542232455347,0.4607668448478163,0.2615769712140175,0.8585732165206508,0.2615769712140175,0.4009872676040582,0.2079542232455347,0.4607668448478163
Luna,luna,massive,23,hybrid,test,eligible,release_revalidation_previously_seen,360,0.95,18,28,0.6111111111111112,0.7027777777777777,0.6361111111111111,0.6677846934071,0.4648757872146178,0.688155805702422,0.6374269005847953,0.7251461988304093,0.6695906432748538,0.6962619686883176,0.498165351885467,0.7142491735530024
Luna,luna,massive,23,initial,test,eligible,release_revalidation_previously_seen,360,0.95,18,28,0.6111111111111112,0.7027777777777777,0.6361111111111111,0.6677846934071,0.4648757872146178,0.688155805702422,0.6374269005847953,0.7251461988304093,0.6695906432748538,0.6962619686883176,0.498165351885467,0.7142491735530024
Luna,luna,massive,23,direct_hybrid,test,eligible,release_revalidation_previously_seen,360,1.0,0,28,0.6305555555555555,0.7361111111111112,0.6444444444444445,0.6872345182204338,0.4730666728594719,0.7030815686955885,0.6305555555555555,0.7361111111111112,0.6444444444444445,0.6872345182204338,0.4730666728594719,0.7030815686955885
Luna,luna,massive,23,direct_initial,test,eligible,release_revalidation_previously_seen,360,1.0,0,28,0.6305555555555555,0.7361111111111112,0.6444444444444445,0.6872345182204338,0.4730666728594719,0.7030815686955885,0.6305555555555555,0.7361111111111112,0.6444444444444445,0.6872345182204338,0.4730666728594719,0.7030815686955885
Luna,luna,massive,23,bertopic,test,eligible,release_revalidation_previously_seen,360,0.6944444444444444,110,14,0.5055555555555555,0.5166666666666667,0.6916666666666667,0.5914942528735632,0.2493896105647957,0.6097018161681717,0.672,0.688,0.884,0.7737811704834605,0.5777518663891138,0.8040213219568051
Luna,luna,massive,23,kmeans,test,eligible,release_revalidation_previously_seen,360,1.0,0,28,0.625,0.7833333333333333,0.625,0.6952662721893491,0.5030471348226567,0.7326007426712117,0.625,0.7833333333333333,0.625,0.6952662721893491,0.5030471348226567,0.7326007426712117
Luna,luna,bills,37,hybrid,test,eligible,release_revalidation_previously_seen,376,0.9388297872340424,23,22,0.4042553191489361,0.4468085106382978,0.4468085106382978,0.4468085106382978,0.2239365147610817,0.4626109944533312,0.4277620396600566,0.4645892351274787,0.4759206798866855,0.4701866957916653,0.2433593615996915,0.4812314487189405
Luna,luna,bills,37,initial,test,eligible,release_revalidation_previously_seen,376,0.9388297872340424,23,22,0.4042553191489361,0.4468085106382978,0.4468085106382978,0.4468085106382978,0.2239365147610817,0.4626109944533312,0.4277620396600566,0.4645892351274787,0.4759206798866855,0.4701866957916653,0.2433593615996915,0.4812314487189405
Luna,luna,bills,37,direct_hybrid,test,eligible,release_revalidation_previously_seen,376,1.0,0,22,0.4388297872340425,0.4840425531914893,0.4973404255319149,0.4906013953756558,0.2461262467228683,0.4985708915009758,0.4388297872340425,0.4840425531914893,0.4973404255319149,0.4906013953756558,0.2461262467228683,0.4985708915009758
Luna,luna,bills,37,direct_initial,test,eligible,release_revalidation_previously_seen,376,1.0,0,22,0.4388297872340425,0.4840425531914893,0.4973404255319149,0.4906013953756558,0.2461262467228683,0.4985708915009758,0.4388297872340425,0.4840425531914893,0.4973404255319149,0.4906013953756558,0.2461262467228683,0.4985708915009758
Luna,luna,bills,37,bertopic,test,eligible,release_revalidation_previously_seen,376,1.0,0,2,0.1037234042553191,0.1037234042553191,0.9840425531914894,0.1876658169900639,0.0105860969210734,0.1098066181312095,0.1037234042553191,0.1037234042553191,0.9840425531914894,0.1876658169900639,0.0105860969210734,0.1098066181312095
Luna,luna,bills,37,kmeans,test,eligible,release_revalidation_previously_seen,376,1.0,0,22,0.3563829787234042,0.4308510638297872,0.476063829787234,0.4523304423784863,0.1790472447473047,0.4717515356289511,0.3563829787234042,0.4308510638297872,0.476063829787234,0.4523304423784863,0.1790472447473047,0.4717515356289511
Luna,luna,ag_news,11,hybrid,test,eligible,release_revalidation_previously_seen,799,1.0,0,15,0.5757196495619524,0.8322903629536921,0.5757196495619524,0.6806285634821304,0.4618756892142114,0.4884130171585669,0.5757196495619524,0.8322903629536921,0.5757196495619524,0.6806285634821304,0.4618756892142114,0.4884130171585669
Luna,luna,ag_news,11,initial,test,eligible,release_revalidation_previously_seen,799,1.0,0,15,0.5757196495619524,0.8322903629536921,0.5757196495619524,0.6806285634821304,0.4618756892142114,0.4884130171585669,0.5757196495619524,0.8322903629536921,0.5757196495619524,0.6806285634821304,0.4618756892142114,0.4884130171585669
Luna,luna,ag_news,11,direct_hybrid,test,eligible,release_revalidation_previously_seen,799,1.0,0,15,0.4856070087609512,0.7446808510638298,0.4856070087609512,0.5878660635051189,0.296132956887255,0.3926279700436699,0.4856070087609512,0.7446808510638298,0.4856070087609512,0.5878660635051189,0.296132956887255,0.3926279700436699
Luna,luna,ag_news,11,direct_initial,test,eligible,release_revalidation_previously_seen,799,1.0,0,15,0.4856070087609512,0.7446808510638298,0.4856070087609512,0.5878660635051189,0.296132956887255,0.3926279700436699,0.4856070087609512,0.7446808510638298,0.4856070087609512,0.5878660635051189,0.296132956887255,0.3926279700436699
Luna,luna,ag_news,11,bertopic,test,eligible,release_revalidation_previously_seen,799,0.6620775969962454,270,21,0.5256570713391739,0.7734668335419274,0.6082603254067585,0.680987103444523,0.3796566580414365,0.4935375125849195,0.5973534971644613,0.941398865784499,0.5973534971644613,0.7309141070955817,0.6431151181417334,0.6152340404828718
Luna,luna,ag_news,11,kmeans,test,eligible,release_revalidation_previously_seen,799,1.0,0,15,0.3667083854818523,0.869837296620776,0.3667083854818523,0.5159156435422821,0.2923567680626812,0.5069043423637855,0.3667083854818523,0.869837296620776,0.3667083854818523,0.5159156435422821,0.2923567680626812,0.5069043423637855
Luna,luna,bills,11,hybrid,test,eligible,release_revalidation_previously_seen,376,0.9388297872340424,23,21,0.3936170212765957,0.4228723404255319,0.4707446808510638,0.4455262158054711,0.2131355888829087,0.4538717321091847,0.4107648725212464,0.4390934844192634,0.5014164305949008,0.4681900406157206,0.2297651634107583,0.472276788540745
Luna,luna,bills,11,initial,test,eligible,release_revalidation_previously_seen,376,0.9388297872340424,23,20,0.3936170212765957,0.4202127659574468,0.4707446808510638,0.4440457288027946,0.2135069005711321,0.4533423899428144,0.4107648725212464,0.4362606232294617,0.5014164305949008,0.466574805508246,0.2301037281091809,0.4717472000452843
Luna,luna,bills,11,direct_hybrid,test,eligible,release_revalidation_previously_seen,376,1.0,0,21,0.4148936170212766,0.4521276595744681,0.4813829787234042,0.4662969024671152,0.2240847857839577,0.4741177248793568,0.4148936170212766,0.4521276595744681,0.4813829787234042,0.4662969024671152,0.2240847857839577,0.4741177248793568
Luna,luna,bills,11,direct_initial,test,eligible,release_revalidation_previously_seen,376,1.0,0,20,0.4202127659574468,0.4547872340425531,0.4946808510638298,0.4738959413552654,0.2279380617222711,0.4751444318597762,0.4202127659574468,0.4547872340425531,0.4946808510638298,0.4738959413552654,0.2279380617222711,0.4751444318597762
Luna,luna,bills,11,bertopic,test,eligible,release_revalidation_previously_seen,376,1.0,0,2,0.1037234042553191,0.1037234042553191,0.9840425531914894,0.1876658169900639,0.0105860969210734,0.1098066181312095,0.1037234042553191,0.1037234042553191,0.9840425531914894,0.1876658169900639,0.0105860969210734,0.1098066181312095
Luna,luna,bills,11,kmeans,test,eligible,release_revalidation_previously_seen,376,1.0,0,21,0.449468085106383,0.4707446808510638,0.4973404255319149,0.4836772270282908,0.2466338434192348,0.4984469195109827,0.449468085106383,0.4707446808510638,0.4973404255319149,0.4836772270282908,0.2466338434192348,0.4984469195109827
Luna,luna,sib200,11,hybrid,test,eligible,release_revalidation_previously_seen,140,0.9642857142857144,5,15,0.4357142857142857,0.5928571428571429,0.4357142857142857,0.5022817460317461,0.2169599163211177,0.3948681112397508,0.4518518518518518,0.6,0.4518518518518518,0.5154929577464789,0.2294314928425357,0.4050888675354479
Luna,luna,sib200,11,initial,test,eligible,release_revalidation_previously_seen,140,0.9642857142857144,5,15,0.4357142857142857,0.5928571428571429,0.4357142857142857,0.5022817460317461,0.2169599163211177,0.3948681112397508,0.4518518518518518,0.6,0.4518518518518518,0.5154929577464789,0.2294314928425357,0.4050888675354479
Luna,luna,sib200,11,direct_hybrid,test,eligible,release_revalidation_previously_seen,140,1.0,0,16,0.4714285714285714,0.6857142857142857,0.4714285714285714,0.5587301587301587,0.3114570730705138,0.5140310359841749,0.4714285714285714,0.6857142857142857,0.4714285714285714,0.5587301587301587,0.3114570730705138,0.5140310359841749
Luna,luna,sib200,11,direct_initial,test,eligible,release_revalidation_previously_seen,140,1.0,0,16,0.4714285714285714,0.6857142857142857,0.4714285714285714,0.5587301587301587,0.3114570730705138,0.5140310359841749,0.4714285714285714,0.6857142857142857,0.4714285714285714,0.5587301587301587,0.3114570730705138,0.5140310359841749
Luna,luna,sib200,11,bertopic,test,eligible,release_revalidation_previously_seen,140,0.0571428571428571,132,3,0.1857142857142857,0.1857142857142857,0.9428571428571428,0.3103074141048824,0.0022752441167001,0.0816095492240706,0.75,0.75,0.75,0.75,0.2265193370165746,0.5907298457506943
Luna,luna,sib200,11,kmeans,test,eligible,release_revalidation_previously_seen,140,1.0,0,16,0.3642857142857142,0.55,0.4,0.4631578947368421,0.1751970893680264,0.407793947795423,0.3642857142857142,0.55,0.4,0.4631578947368421,0.1751970893680264,0.407793947795423
Luna,luna,massive,11,hybrid,test,eligible,release_revalidation_previously_seen,360,0.95,18,23,0.6722222222222223,0.7305555555555555,0.6805555555555556,0.704669728783902,0.4973235736023651,0.6964394993430234,0.7017543859649122,0.7543859649122807,0.716374269005848,0.734888912141188,0.5325440820550973,0.7234595079492422
Luna,luna,massive,11,initial,test,eligible,release_revalidation_previously_seen,360,0.95,18,23,0.6722222222222223,0.7305555555555555,0.6805555555555556,0.704669728783902,0.4973235736023651,0.6964394993430234,0.7017543859649122,0.7543859649122807,0.716374269005848,0.734888912141188,0.5325440820550973,0.7234595079492422
Luna,luna,massive,11,direct_hybrid,test,eligible,release_revalidation_previously_seen,360,1.0,0,23,0.6555555555555556,0.7305555555555555,0.6638888888888889,0.6956285967242142,0.4705226769173273,0.6863033960610101,0.6555555555555556,0.7305555555555555,0.6638888888888889,0.6956285967242142,0.4705226769173273,0.6863033960610101
Luna,luna,massive,11,direct_initial,test,eligible,release_revalidation_previously_seen,360,1.0,0,23,0.6555555555555556,0.7305555555555555,0.6638888888888889,0.6956285967242142,0.4705226769173273,0.6863033960610101,0.6555555555555556,0.7305555555555555,0.6638888888888889,0.6956285967242142,0.4705226769173273,0.6863033960610101
Luna,luna,massive,11,bertopic,test,eligible,release_revalidation_previously_seen,360,0.6972222222222222,109,14,0.5555555555555556,0.5666666666666667,0.6944444444444444,0.6240822320117474,0.2658387547805033,0.6391595537842841,0.7330677290836654,0.749003984063745,0.8764940239043825,0.8077493945785487,0.6289311230117614,0.8294784016532445
Luna,luna,massive,11,kmeans,test,eligible,release_revalidation_previously_seen,360,1.0,0,24,0.5833333333333334,0.6833333333333333,0.5972222222222222,0.6373825018076645,0.4257859298018143,0.6810232244925551,0.5833333333333334,0.6833333333333333,0.5972222222222222,0.6373825018076645,0.4257859298018143,0.6810232244925551
